User Language,"Are you a Smart Home Personal Assistant (SPA) user or owner, e.g., Amazon Echo or Google Home?",Which SPA do you use? (Check all that apply) - Selected Choice,Which SPA do you use? (Check all that apply) - Other - Text,How long have you been using it?,Would you consider using it in the future?,Please choose from the following why you would consider owing or buying a smart speaker/assistant in the future: Select all options that apply - Selected Choice,Please choose from the following why you would consider owing or buying a smart speaker/assistant in the future: Select all options that apply - Other - Text,Please choose from the following why you may NOT wish to use a Smart Home Personal Assistants in the future: Select all options that apply - Selected Choice,Please choose from the following why you may NOT wish to use a Smart Home Personal Assistants in the future: Select all options that apply - Other - Text,Age,Employment Status,Gender identity,Highest education level completed,Internet enabled products,Student Status,Technology use at work
EN-GB,Yes,Amazon Echo/Alexa,,Less than a year ago,,,,,,18,Other,Male,High school diploma/A-levels,None/Rather not say,Yes,4 or 6 times a week
EN-GB,No,,,,Yes,"It provides convenience,Just to try it out",,,,24,Full-Time,Female,High school diploma/A-levels,None/Rather not say,No,more than once a day
EN-GB,Yes,Amazon Echo/Alexa,,Less than a year ago,,,,,,22,Part-Time,Female,Undergraduate degree (BA/BSc/other),None/Rather not say,No,less than once a week
EN-GB,Yes,Amazon Echo/Alexa,,Less than a year ago,,,,,,21,Part-Time,Male,Secondary education (e.g. GED/GCSE),None/Rather not say,Yes,more than once a day
EN-GB,No,,,,Yes,Just to try it out,,,,26,Part-Time,Male,High school diploma/A-levels,None/Rather not say,No,about once a day
EN-GB,No,,,,Yes,"It provides convenience,It is useful,Just to try it out",,,,20,Part-Time,Male,Technical/community college,None/Rather not say,Yes,about once a day
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy,It is expensive to have one",,20,Part-Time,Female,High school diploma/A-levels,None/Rather not say,Yes,about once a week
EN-GB,No,,,,No,,,It may invade privacy,,20,Unemployed (and job seeking),Male,Undergraduate degree (BA/BSc/other),None/Rather not say,Yes,not at all
EN-GB,No,,,,Yes,Just to try it out,,,,46,Part-Time,Male,High school diploma/A-levels,None/Rather not say,No,not at all
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy,It is expensive to have one,Other",I try to live a self-sufficient life.,31,Part-Time,Female,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,Yes,more than once a day
EN-GB,No,,,,Yes,Just to try it out,,,,32,Unemployed (and job seeking),Female,High school diploma/A-levels,None/Rather not say,No,more than once a day
EN-GB,No,,,,Yes,"It provides convenience,Just to try it out",,,,22,Other,Male,High school diploma/A-levels,None/Rather not say,Yes,not at all
EN-GB,No,,,,No,,,It may invade privacy,,54,Other,Female,Secondary education (e.g. GED/GCSE),None/Rather not say,No,more than once a day
EN-GB,Yes,Amazon Echo/Alexa,,"2 Years
",,,,,,19,"Not in paid work (e.g. homemaker', 'retired or disabled)",Male,High school diploma/A-levels,None/Rather not say,Yes,not at all
EN-GB,No,,,,Yes,"It is useful,Just to try it out",,,,26,Other,Female,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,Yes,4 or 6 times a week
EN-GB,No,,,,Yes,"It provides convenience,It is useful,Just to try it out",,,,25,Full-Time,Male,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,Yes,about once a day
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy,It is expensive to have one",,23,Other,Female,High school diploma/A-levels,None/Rather not say,Yes,not at all
EN-GB,No,,,,Yes,"It provides convenience,It is useful",,,,27,Full-Time,Female,Undergraduate degree (BA/BSc/other),None/Rather not say,Yes,less than once a week
EN-GB,No,,,,Yes,It is useful,,,,28,Full-Time,Female,High school diploma/A-levels,None/Rather not say,No,not at all
EN-GB,No,,,,Yes,"It is useful,Just to try it out",,,,19,Unemployed (and job seeking),Male,Secondary education (e.g. GED/GCSE),None/Rather not say,Yes,about once a day
EN-GB,Yes,Google Home,,1 Year,,,,,,34,Full-Time,Female,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,Yes,about once a day
EN-GB,No,,,,Yes,It provides convenience,,,,21,Other,Female,High school diploma/A-levels,None/Rather not say,Yes,not at all
EN-GB,No,,,,Yes,"It is useful,Just to try it out",,,,21,Other,Male,High school diploma/A-levels,None/Rather not say,Yes,more than once a day
EN-GB,No,,,,Yes,"It provides convenience,It is useful,Just to try it out",,,,22,Other,Male,High school diploma/A-levels,None/Rather not say,No,not at all
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy",,60,Full-Time,Male,Undergraduate degree (BA/BSc/other),None/Rather not say,No,about once a day
EN-GB,Yes,Amazon Echo/Alexa,,Less than a year ago,,,,,,33,Full-Time,Male,Doctorate degree (PhD/other),None/Rather not say,No,more than once a day
EN-GB,No,,,,Yes,Just to try it out,,,,30,Full-Time,Male,Doctorate degree (PhD/other),None/Rather not say,No,less than once a week
EN-GB,No,,,,Yes,"It is useful,Just to try it out",,,,57,Full-Time,Female,Undergraduate degree (BA/BSc/other),None/Rather not say,No,more than once a day
EN-GB,No,,,,No,,,It is expensive to have one,,18,Unemployed (and job seeking),Male,Technical/community college,None/Rather not say,Yes,less than once a week
EN-GB,No,,,,Yes,"It provides convenience,It is useful,Just to try it out",,,,20,Unemployed (and job seeking),Male,Technical/community college,None/Rather not say,Yes,2 or 3 times a week
EN-GB,No,,,,Yes,"It provides convenience,It is useful,Just to try it out",,,,29,Full-Time,Male,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,No,more than once a day
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy",,21,Unemployed (and job seeking),Female,High school diploma/A-levels,None/Rather not say,Yes,not at all
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy,It is expensive to have one",,27,Full-Time,Male,Doctorate degree (PhD/other),None/Rather not say,No,more than once a day
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy",,28,Unemployed (and job seeking),Female,Technical/community college,None/Rather not say,Yes,not at all
EN-GB,No,,,,No,,,"It is unnecessary,It is expensive to have one",,23,Unemployed (and job seeking),Male,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,Yes,more than once a day
EN-GB,Yes,Google Home,,"2 Years
",,,,,,28,Full-Time,Male,Technical/community college,None/Rather not say,No,more than once a day
EN-GB,No,,,,Yes,It is useful,,,,22,Unemployed (and job seeking),Male,Undergraduate degree (BA/BSc/other),None/Rather not say,Yes,not at all
EN-GB,Yes,Amazon Echo/Alexa,,"2 Years
",,,,,,29,Full-Time,Female,Undergraduate degree (BA/BSc/other),None/Rather not say,No,more than once a day
EN-GB,Yes,"Amazon Echo/Alexa,Google Home",,1 Year,,,,,,19,Full-Time,Male,High school diploma/A-levels,None/Rather not say,Yes,about once a day
EN-GB,No,,,,Yes,"It provides convenience,It is useful,Just to try it out,To keep me company",,,,21,Part-Time,Female,High school diploma/A-levels,None/Rather not say,Yes,less than once a week
EN-GB,No,,,,Yes,"It provides convenience,It is useful",,,,31,Full-Time,Female,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,Yes,not at all
EN-GB,No,,,,Yes,Just to try it out,,,,26,Full-Time,Male,High school diploma/A-levels,None/Rather not say,No,more than once a day
EN-GB,No,,,,No,,,It may invade privacy,,34,Unemployed (and job seeking),Female,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,No,not at all
EN-GB,No,,,,Yes,Just to try it out,,,,20,Due to start a new job within the next month,Female,High school diploma/A-levels,None/Rather not say,Yes,not at all
EN-GB,No,,,,No,,,It is unnecessary,,23,Unemployed (and job seeking),Male,Undergraduate degree (BA/BSc/other),None/Rather not say,Yes,4 or 6 times a week
EN-GB,No,,,,Yes,"It provides convenience,It is useful,Just to try it out",,,,25,Unemployed (and job seeking),Male,Undergraduate degree (BA/BSc/other),None/Rather not say,Yes,2 or 3 times a week
EN-GB,No,,,,Yes,"It provides convenience,It is useful",,,,19,Part-Time,Male,No formal qualifications,None/Rather not say,Yes,less than once a week
EN-GB,No,,,,No,,,"It is unnecessary,It is expensive to have one",,25,Part-Time,Male,Secondary education (e.g. GED/GCSE),None/Rather not say,No,about once a day
EN-GB,Yes,"Amazon Echo/Alexa,Microsoft cortana",,1 Year,,,,,,20,Full-Time,Male,Technical/community college,None/Rather not say,No,about once a day
EN-GB,No,,,,Yes,It is useful,,,,60,Full-Time,Male,Undergraduate degree (BA/BSc/other),None/Rather not say,No,more than once a day
EN-GB,No,,,,Yes,"It provides convenience,It is useful",,,,19,Unemployed (and job seeking),Male,High school diploma/A-levels,None/Rather not say,Yes,not at all
EN-GB,No,,,,Yes,"It provides convenience,It is useful",,,,59,"Not in paid work (e.g. homemaker', 'retired or disabled)",Female,Technical/community college,None/Rather not say,No,4 or 6 times a week
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy",,24,Other,Male,Undergraduate degree (BA/BSc/other),None/Rather not say,Yes,not at all
EN-GB,No,,,,Yes,Just to try it out,,,,26,Other,Female,Undergraduate degree (BA/BSc/other),None/Rather not say,No,more than once a day
EN-GB,No,,,,Yes,"It provides convenience,Just to try it out",,,,21,Unemployed (and job seeking),Female,High school diploma/A-levels,None/Rather not say,Yes,more than once a day
EN-GB,No,,,,Yes,It is useful,,,,22,Part-Time,Male,High school diploma/A-levels,None/Rather not say,Yes,about once a day
EN-GB,Yes,Amazon Echo/Alexa,,Less than a year ago,,,,,,29,Full-Time,Male,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,No,more than once a day
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy,It is expensive to have one,Other",I like to minimize my use and reliance on (digital) technology,27,Full-Time,Female,Undergraduate degree (BA/BSc/other),None/Rather not say,Yes,more than once a day
EN-GB,No,,,,No,,,It may invade privacy,,31,Unemployed (and job seeking),Male,Technical/community college,None/Rather not say,No,more than once a day
EN-GB,No,,,,Yes,Just to try it out,,,,23,Unemployed (and job seeking),Male,Don't know / not applicable,None/Rather not say,No,not at all
EN-GB,No,,,,Yes,"It provides convenience,It is useful,Just to try it out",,,,34,Other,Male,High school diploma/A-levels,None/Rather not say,No,more than once a day
EN-GB,No,,,,Yes,"It provides convenience,It is useful,Just to try it out",,,,25,Full-Time,Female,Undergraduate degree (BA/BSc/other),None/Rather not say,No,more than once a day
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy,It is expensive to have one",,30,Unemployed (and job seeking),Female,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,Yes,more than once a day
EN-GB,No,,,,Yes,Just to try it out,,,,32,Full-Time,Female,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,No,more than once a day
EN-GB,No,,,,Yes,"It provides convenience,Just to try it out",,,,29,Full-Time,Female,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,No,more than once a day
EN-GB,No,,,,Yes,"It provides convenience,It is useful",,,,29,Full-Time,Male,Technical/community college,None/Rather not say,No,more than once a day
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy,It is expensive to have one",,31,Unemployed (and job seeking),Male,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,No,more than once a day
EN-GB,No,,,,Yes,"It is useful,Just to try it out",,,,19,Unemployed (and job seeking),Male,High school diploma/A-levels,None/Rather not say,Yes,not at all
EN-GB,No,,,,Yes,Just to try it out,,,,21,Unemployed (and job seeking),Male,High school diploma/A-levels,None/Rather not say,No,not at all
EN-GB,No,,,,Yes,It is useful,,,,25,Unemployed (and job seeking),Female,High school diploma/A-levels,None/Rather not say,No,2 or 3 times a week
EN-GB,No,,,,Yes,It provides convenience,,,,35,Full-Time,Female,Undergraduate degree (BA/BSc/other),None/Rather not say,No,more than once a day
EN-GB,Yes,Google Home,,Less than a year ago,,,,,,20,Part-Time,Male,High school diploma/A-levels,None/Rather not say,Yes,more than once a day
EN-GB,No,,,,Yes,Just to try it out,,,,26,Other,Male,Undergraduate degree (BA/BSc/other),None/Rather not say,No,more than once a day
EN-GB,No,,,,Yes,"It is useful,Just to try it out",,,,23,Unemployed (and job seeking),Male,High school diploma/A-levels,None/Rather not say,No,not at all
EN-GB,Yes,Amazon Echo/Alexa,,"2 Years
",,,,,,18,"Not in paid work (e.g. homemaker', 'retired or disabled)",Female,High school diploma/A-levels,None/Rather not say,Yes,not at all
EN-GB,No,,,,Yes,"It provides convenience,It is useful",,,,23,Full-Time,Male,High school diploma/A-levels,None/Rather not say,No,not at all
EN-GB,No,,,,Yes,"It provides convenience,It is useful,Just to try it out",,,,23,Due to start a new job within the next month,Female,High school diploma/A-levels,None/Rather not say,Yes,not at all
EN-GB,No,,,,No,,,It is unnecessary,,26,Part-Time,Female,Undergraduate degree (BA/BSc/other),None/Rather not say,Yes,not at all
EN-GB,No,,,,Yes,"It provides convenience,It is useful,Just to try it out",,,,26,Unemployed (and job seeking),Male,High school diploma/A-levels,None/Rather not say,Yes,not at all
EN-GB,No,,,,Yes,"It is useful,Just to try it out",,,,25,Full-Time,Male,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,Yes,more than once a day
EN-GB,No,,,,Yes,Just to try it out,,,,39,Full-Time,Male,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,Yes,more than once a day
EN-GB,Yes,Microsoft cortana,,4 or more years ,,,,,,22,Unemployed (and job seeking),Male,Undergraduate degree (BA/BSc/other),None/Rather not say,Yes,more than once a day
EN-GB,No,,,,Yes,"It provides convenience,It is useful",,,,21,Unemployed (and job seeking),Male,Undergraduate degree (BA/BSc/other),None/Rather not say,Yes,not at all
EN-GB,No,,,,Yes,Just to try it out,,,,19,"Not in paid work (e.g. homemaker', 'retired or disabled)",Male,Secondary education (e.g. GED/GCSE),None/Rather not say,Yes,more than once a day
EN-GB,Yes,Amazon Echo/Alexa,,Less than a year ago,,,,,,23,Full-Time,Male,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,Yes,more than once a day
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy",,30,Part-Time,Male,Secondary education (e.g. GED/GCSE),None/Rather not say,Yes,not at all
EN-GB,No,,,,Yes,It is useful,,,,38,Full-Time,Male,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,No,more than once a day
EN-GB,No,,,,Yes,Just to try it out,,,,22,Other,Female,High school diploma/A-levels,None/Rather not say,Yes,not at all
EN-GB,No,,,,Yes,"It provides convenience,It is useful,Just to try it out",,,,19,Unemployed (and job seeking),Male,No formal qualifications,None/Rather not say,Yes,about once a week
EN-GB,No,,,,Yes,"It provides convenience,It is useful",,,,30,Full-Time,Female,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,No,more than once a day
EN-GB,Yes,Amazon Echo/Alexa,,Less than a year ago,,,,,,30,Full-Time,Female,Undergraduate degree (BA/BSc/other),None/Rather not say,No,not at all
EN-GB,No,,,,No,,,"It may invade privacy,It is expensive to have one",,25,Unemployed (and job seeking),Male,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,No,more than once a day
EN-GB,Yes,Amazon Echo/Alexa,,Less than a year ago,,,,,,49,Part-Time,Male,Undergraduate degree (BA/BSc/other),None/Rather not say,No,not at all
EN-GB,No,,,,Yes,"It provides convenience,It is useful,Just to try it out,Other",If stronger regulations limit the way they infringe on my privacy,,,22,Unemployed (and job seeking),Male,High school diploma/A-levels,None/Rather not say,Yes,not at all
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy,It is expensive to have one,I would not know how to use it",,36,"Not in paid work (e.g. homemaker', 'retired or disabled)",Female,Technical/community college,None/Rather not say,No,more than once a day
EN-GB,No,,,,Yes,"It is useful,Just to try it out",,,,29,Unemployed (and job seeking),Female,Undergraduate degree (BA/BSc/other),None/Rather not say,No,4 or 6 times a week
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy,It is expensive to have one",,31,Unemployed (and job seeking),Female,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,Yes,more than once a day
EN-GB,No,,,,Yes,It is useful,,,,27,Full-Time,Male,High school diploma/A-levels,None/Rather not say,No,more than once a day
EN-GB,No,,,,Yes,"It provides convenience,It is useful",,,,23,Part-Time,Male,Undergraduate degree (BA/BSc/other),None/Rather not say,Yes,about once a day
EN-GB,No,,,,Yes,"It provides convenience,It is useful",,,,19,Unemployed (and job seeking),Female,High school diploma/A-levels,None/Rather not say,Yes,not at all
EN-GB,No,,,,Yes,"It provides convenience,It is useful,Just to try it out",,,,26,Unemployed (and job seeking),Male,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,Yes,4 or 6 times a week
EN-GB,No,,,,Yes,"It provides convenience,Just to try it out",,,,50,Other,Male,Undergraduate degree (BA/BSc/other),None/Rather not say,No,not at all
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy",,21,Other,Female,High school diploma/A-levels,None/Rather not say,Yes,not at all
EN-GB,No,,,,Yes,It is useful,,,,25,Full-Time,Male,Secondary education (e.g. GED/GCSE),None/Rather not say,Yes,about once a day
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy,It is expensive to have one,I would not know how to use it",,24,Full-Time,Female,Graduate degree (MA/MSc/MPhil/other),None/Rather not say,No,4 or 6 times a week
EN-GB,No,,,,Yes,"It provides convenience,It is useful,Just to try it out",,,,66,Full-Time,Male,Undergraduate degree (BA/BSc/other),None/Rather not say,No,about once a day
EN-GB,No,,,,Yes,It is useful,,,,23,Unemployed (and job seeking),Female,Secondary education (e.g. GED/GCSE),None/Rather not say,Yes,not at all
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy",,19,Unemployed (and job seeking),Male,Undergraduate degree (BA/BSc/other),None/Rather not say,No,about once a week
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy,It is expensive to have one",,20,Unemployed (and job seeking),Male,High school diploma/A-levels,None/Rather not say,Yes,not at all
EN-GB,No,,,,No,,,I would not know how to use it,,34,Full-Time,Male,Doctorate degree (PhD/other),None/Rather not say,No,about once a week
EN-GB,No,,,,Yes,"It provides convenience,Just to try it out",,,,49,Full-Time,Female,Undergraduate degree (BA/BSc/other),None/Rather not say,No,more than once a day
EN-GB,No,,,,No,,,"It is unnecessary,It may invade privacy,It is expensive to have one",,29,Part-Time,Female,Undergraduate degree (BA/BSc/other),None/Rather not say,No,more than once a day
EN-GB,No,,,,Yes,"It provides convenience,It is useful,Just to try it out",,,,21,"Not in paid work (e.g. homemaker', 'retired or disabled)",Male,Technical/community college,None/Rather not say,No,not at all
